Event_ID,area_wui,percent_wui,wui_status
FL3011008549020190330,2.231918043421505,0.0076174677249880715,wui
FL3011508234720110812,0,0,non_wui
FL3011508474120000504,0,0,non_wui
FL3011608351619960513,0.121186716272823,5.070573902628577e-4,wui
FL3012008224519980629,218.98692079914971,0.03900728906290519,wui
FL3012208252919880617,0,0,non_wui
FL3015108450519990412,0,0,non_wui
FL3015508446920200817,0,0,non_wui
FL3015508488920060628,0,0,non_wui
FL3015908535820000304,0,0,non_wui
FL3016208493020000426,0,0,non_wui
FL3016408142119910227,0,0,non_wui
FL3017408456419980525,0,0,non_wui
FL3017708482520150310,0,0,non_wui
FL3017808550920000710,49.40918773373824,0.16360658189979552,wui
FL3018108546620040524,0.074493787342851,2.11630077678554e-4,wui
FL3018808496720051023,0,0,non_wui
FL3018908244020190309,3.4128444089683008,0.012102285138185464,wui
FL3019208480819990523,0,0,non_wui
FL3019408186820160221,0,0,non_wui
FL3019608474720050120,0,0,non_wui
FL3019908535119931003,0,0,non_wui
FL3020708494520060519,0,0,non_wui
FL3020808495520160622,0,0,non_wui
FL3021108258220050312,2.672751142653043,0.0026915922886737594,wui
FL3021508247920050523,0.199135145959596,2.812643304514068e-4,wui
FL3022108487520200326,0,0,non_wui
FL3022308247020190309,0,0,non_wui
FL3023508480920050429,0,0,non_wui
FL3024108197920101216,0,0,non_wui
FL3024108531019971115,0,0,non_wui
FL3025308443519990415,0,0,non_wui
FL3026908258820050328,0,0,non_wui
FL3027208587320140523,0,0,non_wui
FL3027608500120120108,0,0,non_wui
FL3028008468120200511,0,0,non_wui
FL3028508189719980629,288.2661109893299,0.14692462333808862,wui
FL3028908454320010503,0,0,non_wui
FL3029408441220050428,10.021434401507554,0.02057789404827013,wui
FL3030208260020190308,0,0,non_wui
FL3030308464520050210,0,0,non_wui
FL3030308583820000209,0.307869128683997,0.0013867978769549415,wui
FL3030408236320050208,0,0,non_wui
FL3030408256820050405,15.91771905936404,0.04912876252890136,wui
FL3030608485420050222,0,0,non_wui
FL3030908345219920705,0,0,non_wui
FL3031108229519880407,39.415655542124675,0.04374656552955014,wui
FL3031908451920190528,0,0,non_wui
FL3032008250219980602,0.232012062484544,2.6527791274244683e-5,wui
FL3032108452720120709,0,0,non_wui
FL3032508539420040417,0,0,non_wui
FL3032908574520060527,139.78377652917612,0.5235347435549668,wui
FL3033208235619990420,0,0,non_wui
FL3033408260020050208,0.205148926637021,2.7685415200677597e-4,wui
FL3033808442820180309,0,0,non_wui
FL3033908253720170318,0,0,non_wui
FL3034108205820040308,0.287941080423253,8.805537627622416e-4,wui
FL3034108240020050405,0,0,non_wui
FL3034208592720060410,0,0,non_wui
FL3034308250320170209,0,0,non_wui
FL3034708433120110501,0,0,non_wui
FL3034908433920050428,2.310256612695013,0.0011841397297257881,wui
FL3034908535620060615,0,0,non_wui
FL3035408245519880928,0,0,non_wui
FL3035708474920050420,0,0,non_wui
FL3035908459920120212,0,0,non_wui
FL3036308254620050312,0,0,non_wui
FL3036608256720190529,0,0,non_wui
FL3037308458320050503,3.699845507569913,0.005145821290083328,wui
FL3037408463920190911,7.822282393682798,0.008260065885620695,wui
FL3037708236620060527,0,0,non_wui
FL3037708239520210610,0,0,non_wui
FL3038708229020040308,1.832380509324054,8.143913374773573e-4,wui
FL3038808448320050401,0,0,non_wui
FL3038808738820040313,161.55894673869992,0.7024302032117388,wui
FL3039008238920110902,0,0,non_wui
FL3039108733920000802,270.9787401883927,0.8629896184343716,wui
FL3039508233620160712,0,0,non_wui
FL3039608244120140714,0,0,non_wui
FL3039908269220000720,0,0,non_wui
FL3040408231720150614,0,0,non_wui
FL3040808512520051028,0,0,non_wui
FL3040908248020110606,0,0,non_wui
FL3041208254320000304,0,0,non_wui
FL3041708390220110216,0,0,non_wui
FL3042808202320170322,259.529070948846,0.8887981881809796,wui
FL3042908239320040307,83.39118606379532,0.0069066743468440715,wui
FL3043908604720070507,0.561419102826204,0.0012021822330325568,wui
FL3044208679520000408,11.658545484387616,0.009611331809058217,wui
FL3045008677020190321,0,0,non_wui
FL3045008681920130305,0,0,non_wui
FL3045908667619960125,0,0,non_wui
FL3046408678820161020,0,0,non_wui
FL3046508694920150110,0,0,non_wui
FL3046808678920010512,0,0,non_wui
FL3047008679020180504,0,0,non_wui
FL3047108679319980323,0,0,non_wui
FL3047208670820070615,0,0,non_wui
FL3047308677919960315,0,0,non_wui
FL3047308678920200428,0,0,non_wui
FL3047408693219980608,52.90543222262042,0.12448336993557746,wui
FL3047608682219980413,0,0,non_wui
FL3048308684120201118,0,0,non_wui
FL3048408739220200504,0,0,non_wui
FL3048508262820000314,0,0,non_wui
FL3048508708819960417,45.74857753265524,0.19141664239604703,wui
FL3048708694519960101,0,0,non_wui
FL3048908686019980322,0,0,non_wui
FL3049008666020171121,0,0,non_wui
FL3049108684320180129,0,0,non_wui
FL3049408683920200319,0,0,non_wui
FL3049508240319890426,0,0,non_wui
FL3049708685520210310,0,0,non_wui
FL3050408626219980407,0,0,non_wui
FL3050808674219960212,0,0,non_wui
FL3051008226620040526,0.9520354028170279,8.380593334656936e-4,wui
FL3051208686820000315,0,0,non_wui
FL3051508685720010428,0,0,non_wui
FL3051608682119980501,0,0,non_wui
FL3051808705920150212,4.637562895688676,0.008816659497506988,wui
FL3051908672520160208,0,0,non_wui
FL3052608258420110616,0,0,non_wui
FL3052608680519960313,0,0,non_wui
FL3052808675919971201,0,0,non_wui
FL3054608239119990521,0,0,non_wui
FL3054808636019990413,0,0,non_wui
FL3054908246520120405,0,0,non_wui
FL3055108244219930820,0,0,non_wui
FL3055608707419990917,61.352727833945735,0.1876230208989166,wui
FL3055808707520200504,617.6420768262298,0.7769082727373959,wui
FL3056208683720010208,0,0,non_wui
FL3057008682320000323,0,0,non_wui
FL3057408683120110124,0,0,non_wui
FL3058208167020000813,1.431139586758069,0.006880478782490716,wui
FL3058408683720100124,0,0,non_wui
FL3059108687220001011,0,0,non_wui
FL3060508629119980226,0,0,non_wui
FL3061708628320070420,0,0,non_wui
FL3062908408519890416,42.806847013095386,0.08476603368929779,wui
FL3063608623120141208,0,0,non_wui
FL3063708661420190629,0,0,non_wui
FL3063808624619960409,0,0,non_wui
FL3064808627920000122,0,0,non_wui
FL3065008665220160626,0,0,non_wui
FL3066108189719980629,69.71815207201324,0.08628484167328371,wui
FL3073008682020140202,0,0,non_wui
FL3075508679819980525,0,0,non_wui
FL3083208681920130329,50.63301696682159,0.1353823983070096,wui
FL3090008662820200319,0,0,non_wui
FL3099008698720080326,0,0,non_wui
GA3045608211819980615,22.533234441525515,0.0033551570043962946,wui
GA3050708217920070410,0,0,non_wui
GA3052908206820070228,131.36950661790303,0.2893601467354692,wui
GA3057408232320170406,12.59572188892507,1.8666965867753082e-4,wui
GA3063008225320190721,0,0,non_wui
GA3063108225820140618,0,0,non_wui
GA3064308225619900709,0,0,non_wui
GA3065608229320010608,0,0,non_wui
GA3066808208620000302,0,0,non_wui
GA3067208217820020321,0,0,non_wui
GA3067208246020070425,60.99030505405999,4.5832560609339296e-4,wui
GA3068508231820020503,0,0,non_wui
GA3070008242119900901,0,0,non_wui
GA3073008236920110430,0,0,non_wui
GA3075208230819980709,0,0,non_wui
GA3075608243119890216,0,0,non_wui
GA3077408333820000302,0,0,non_wui
GA3077508232519860607,0,0,non_wui
GA3083208233120140625,0,0,non_wui
GA3084008245320020502,0,0,non_wui
GA3086808215920110606,0,0,non_wui
GA3086808245120110701,1.78352746759628,3.088680153083056e-5,wui
GA3088108260319990814,0,0,non_wui
GA3088808235819990411,0,0,non_wui
GA3089308235120010519,0,0,non_wui
GA3090608143220080626,0,0,non_wui
GA3094108231320070505,0,0,non_wui
GA3097808162719890306,0,0,non_wui
GA3098208214620110615,22.912901363459785,0.002869492969750756,wui
GA3098808315119901006,3.365742171944714,0.009812659393424822,wui
GA3099008260520000304,0,0,non_wui
GA3099108211120110525,0,0,non_wui
GA3102008211820010519,0,0,non_wui
GA3102308209920010417,0,0,non_wui
GA3104908295720000421,0,0,non_wui
GA3107208219220210525,0,0,non_wui
GA3109808215920070412,2.743605858329623,0.009054804812969053,wui
GA3110508167620110614,13.036217800067018,0.029899582110245453,wui
GA3110908209420110228,0,0,non_wui
GA3111308242720070416,683.4169552707899,0.032169881155657595,wui
GA3112608347919930708,41.25448458689498,0.12616050332383785,wui
GA3112808288920101109,0,0,non_wui
GA3113108287620110324,348.4676432058747,0.07848370342474656,wui
GA3113308288620010512,0,0,non_wui
GA3119808251620110615,183.39348664551386,0.02300470228869968,wui
GA3119808265319890605,0,0,non_wui
GA3123108201520070416,59.51278804887006,0.070346085164149,wui
GA3123608182620080520,98.51933748634649,0.3595596258625784,wui
GA3124008464120020305,0,0,non_wui
GA3128008294620070427,0,0,non_wui
GA3128408295319960211,0,0,non_wui
GA3131208317320070507,0,0,non_wui
GA3138108187620070720,0,0,non_wui
GA3138108190320110614,0,0,non_wui
GA3142508264619880407,0,0,non_wui
GA3142808246820110324,16.45089330118293,0.0019436310611038433,wui
GA3143608247820010519,0.607251026646905,9.299403164577412e-4,wui
GA3143908142820110313,359.3664551680998,0.48432136815107785,wui
GA3144208140820010511,786.9769669818429,0.5080548527965416,wui
GA3146808124819980722,0,0,non_wui
GA3148908123420100820,0,0,non_wui
GA3150508270019880407,0.274654835697667,4.5548065621503654e-4,wui
GA3158508288520110324,23.650429377585358,0.048663434933303204,wui
GA3158608260819880407,0,0,non_wui
GA3160808243120140728,0,0,non_wui
GA3165508218519990412,0,0,non_wui
GA3170008215219990412,0,0,non_wui
GA3172708175020110324,1012.0706923046389,0.649596079784749,wui
GA3173308255920000723,0,0,non_wui
GA3184508188620070412,598.9537182745179,0.7718475750960282,wui
GA3187308098320070719,0,0,non_wui
GA3211408146820000717,4.909937864537836,0.01206372939689886,wui
GA3213208157419990324,34.51981941281914,0.08318028774173286,wui
GA3213608159120070527,21.21800631005971,0.08192280428594483,wui
GA3217408174520070527,0,0,non_wui
GA3239508464820180322,0,0,non_wui
GA3251808146619990324,0.039439873276938,1.0805444733407671e-4,wui
GA3278508230919940315,0.628570003297209,0.0027690308515295552,wui
GA3300908157220000311,0.032726575078575,7.628572279388112e-5,wui
GA3304508168420000309,149.46795092076437,0.7291119557110457,wui
GA3314208366320070406,0,0,non_wui
GA3322508351920080328,0,0,non_wui
GA3327108352120080415,0,0,non_wui
GA3336608369520080312,0.928356877374103,0.0018984803218284314,wui
GA3338908349520080329,0,0,non_wui
GA3339508220620190318,0,0,non_wui
GA3382908301720020228,0,0,non_wui
GA3388708535320161110,0,0,non_wui
GA3389108535220161120,0,0,non_wui
GA3393508525819871105,66.30928556183832,0.2530888761902226,wui
GA3398208536620000718,0,0,non_wui
GA3414308541920160922,0,0,non_wui
GA3444208436520110322,239.32381041977294,0.9971825434157205,wui
GA3460808421420121124,0,0,non_wui
GA3464308476519871105,0,0,non_wui
GA3464408412720011202,0,0,non_wui
GA3465008395920011110,76.92703124805337,0.21133799793421254,wui
GA3466908400020081110,16.991742149546916,0.06387872988551473,wui
GA3469008396519991113,0,0,non_wui
GA3472608394619991113,0,0,non_wui
GA3473708554120161004,0,0,non_wui
GA3474908463720070512,137.97642320812457,0.3964839747359902,wui
GA3475408429219991116,0,0,non_wui
GA3478308432219991116,0,0,non_wui
GA3482008337020161112,92.22037640019246,0.22714378423692724,wui
GA3489708456420161016,0,0,non_wui
GA3493408314019930708,0,0,non_wui
GA3494208354920161109,320.7999574194726,0.031426328117111345,wui
GA3497408547220110214,0,0,non_wui
GA3497908548420090322,92.87065103851971,0.2298778491052468,wui
IN3885808542320110314,0,0,non_wui
IN3899508542920101106,0,0,non_wui
IN3933308606520070309,0,0,non_wui
IN4100808740120000331,0,0,non_wui
IN4160808721819860325,49.157737410643406,0.1408531157898092,wui
KY3659408395320011030,132.55692651583647,0.5198310843758293,wui
KY3660408431520171128,0,0,non_wui
KY3660508466919871105,0,0,non_wui
KY3660908477820090425,0,0,non_wui
KY3662808405120000226,0.16727994402781302,4.413718839783985e-4,wui
KY3663608398420001102,78.98973919097446,0.029617450015363502,wui
KY3663708458220001030,0.218392461492392,2.5045007051879815e-4,wui
KY3666608390020070313,2.032711232054891,0.005266091274753603,wui
KY3666808391820070313,0,0,non_wui
KY3667708418420010410,106.24577264023975,0.4619381419140859,wui
KY3667908385120161107,22.28500324630035,0.04855120532963039,wui
KY3668008367620060309,587.2117435455785,0.9232889049458782,wui
KY3668708399220000309,255.438604207315,0.34895984181327183,wui
KY3669308804820060413,0,0,non_wui
KY3670408391620011030,52.76480953809538,0.10724554784165727,wui
KY3670708441419990422,24.303976338773246,0.022154946525773243,wui
KY3671408413220001104,2.2077880773672542,0.006082060819193538,wui
KY3673808371920161102,4.015432345397135,0.010375794174152802,wui
KY3674008331920001102,135.64352552679284,0.2825906781808184,wui
KY3674508467720001031,182.92955320853872,0.6286238941874183,wui
KY3677308459620001031,0,0,non_wui
KY3677608431520020406,0,0,non_wui
KY3679608313220001026,0.136565220086991,5.397834786047076e-4,wui
KY3679808431520011112,0,0,non_wui
KY3680308353920060411,4.942414569470781,0.023992303735295054,wui
KY3680308434119991115,0,0,non_wui
KY3680408348119991115,1.063614046388798,0.003896022147944315,wui
KY3680408425220001030,267.33812925103314,0.5616347253172965,wui
KY3680508379520011031,93.40453657796088,0.2213377644027509,wui
KY3680608335220070311,201.77146709297568,0.9794731412280373,wui
KY3682908374320121112,198.06062132401001,0.6901066945087457,wui
KY3683908454320011111,12.140039350718984,0.0324599982639545,wui
KY3684008319420061216,381.9000527514703,0.9997383579881421,wui
KY3684408551020011108,73.1269936718329,0.21319823227939622,wui
KY3685008330220001102,523.6811033793105,0.5884057341340567,wui
KY3685208435920001031,85.07491717187612,0.16551540305812476,wui
KY3686008359020011102,345.8298810857176,0.10807183783928676,wui
KY3686008394720000325,228.95046884108527,0.9868554691426089,wui
KY3687408294620161123,0,0,non_wui
KY3688808375720011104,7.834143609868747,0.02117336110775337,wui
KY3689008312020011028,261.7502939407879,0.7813441610172773,wui
KY3689008528220000306,0,0,non_wui
KY3690408359520161029,0,0,non_wui
KY3690508383520001101,295.2203878813507,1,wui
KY3690808312320051125,22.972395178942335,0.05658225413532595,wui
KY3692508396420000308,237.7440114423606,0.6127422975318573,wui
KY3693208328819871107,15.207994968115733,0.015330640088826343,wui
KY3695208359619911101,32.503088827120735,0.07050561567705148,wui
KY3695508441620161126,0,0,non_wui
KY3695708323920161107,0,0,non_wui
KY3696008312920161026,385.0971616288933,0.14095796545713515,wui
KY3697208292420051112,17.45074597596401,0.03957085255320637,wui
KY3697608303320101111,22.711387173691016,0.09157817408746377,wui
KY3698008304020180501,8.761613134271755,0.04000736590991669,wui
KY3698108344820011024,173.3918706420523,0.15863849098083468,wui
KY3698808373319911025,17.46096003852466,0.008765542188014388,wui
KY3699108373219991112,10.674522408375953,0.006195311902713844,wui
KY3699608329320010421,0,0,non_wui
KY3700408383320001102,4.162323379470093,0.015135721379891248,wui
KY3700508363019941105,102.06354414778136,0.3292372391863915,wui
KY3701608345420001031,24.84762940598081,0.03169340485456736,wui
KY3701708338520211206,0,0,non_wui
KY3701808298320061206,0.70497156950646,0.002303828658517843,wui
KY3701808328320071101,0,0,non_wui
KY3701908334420001101,0.175704355793841,7.02817423175364e-4,wui
KY3702208373520011105,591.4077017643481,0.1954420693206702,wui
KY3702208377920001101,0,0,non_wui
KY3703308384620161111,0,0,non_wui
KY3703808335919880320,1.814536281850319,0.0088947856953447,wui
KY3704708359819871031,74.78142924151165,0.23740136267146555,wui
KY3705708364919991114,0,0,non_wui
KY3706208282819990407,93.19998380697521,0.1909835733749492,wui
KY3707708282720121125,89.5473339190536,0.36699727016005573,wui
KY3707708294720161117,0,0,non_wui
KY3707708347420011028,3.793551908844956,0.007409281071962805,wui
KY3708208349820061104,0,0,non_wui
KY3709008366920211205,203.4467001350739,1,wui
KY3709408366620161124,383.58121197427874,0.8858688498251241,wui
KY3711008352020051113,28.489891638628787,0.061006191945671924,wui
KY3711908315920051104,69.92720858251243,0.1049958086824511,wui
KY3713408347919871101,1.669072418241538,0.005545091090503449,wui
KY3715808369919991110,12.686509487431374,0.03094270606690579,wui
KY3717808306120170409,98.2520730333177,0.3721669433080216,wui
KY3719708350220070312,233.3207925912377,0.269735020336691,wui
KY3720808343420001030,672.2001275348889,0.3942522742140111,wui
KY3722008313220011109,1255.1697300788485,0.6762767942235175,wui
KY3722508379720011103,782.1098834538033,0.25584229095642896,wui
KY3723208604920070422,0.46044169343017,7.585530369525041e-4,wui
KY3724308254619991121,589.7815705865818,0.6509730359675295,wui
KY3724408351519911102,78.53434283373355,0.28454472041207807,wui
KY3724708371019911031,3.632270218303336,0.008125884157278156,wui
KY3725208427620171202,0,0,non_wui
KY3726908314620090428,379.84854328862076,0.9996014297068967,wui
KY3726908354520011028,196.83208138038304,0.19430610205368515,wui
KY3727508329519991112,361.5146986612101,0.5965589086818649,wui
KY3727908254520051113,208.55759960940517,0.9566862367403907,wui
KY3728008691319990902,0,0,non_wui
KY3728208373519911028,0,0,non_wui
KY3728508288019991114,1769.2357125172916,0.9190834870219696,wui
KY3728908375920011028,16.920973104055744,0.05511717623470926,wui
KY3728908695120070828,0,0,non_wui
KY3729208248320011115,2024.0807430805346,0.8638842266668948,wui
KY3729508351220051114,0,0,non_wui
KY3729608238920011107,207.29640522374424,0.7197791848046675,wui
KY3729608313220011104,1082.278957894101,0.9171855575373737,wui
KY3729808258020100405,1089.0116263932705,1,wui
KY3730308326420060309,212.7410261478584,0.9987841603185841,wui
KY3730608250220090426,238.6588743247459,0.998572695919439,wui
KY3731408279419991116,3468.4139151673953,0.4946397483125207,wui
KY3731408630520001031,254.99606902296836,0.9845408070384879,wui
KY3731808285620011115,659.4153790382222,0.9654690761906621,wui
KY3732308232619991121,641.0336022628047,0.5000262108134202,wui
KY3733108352119871105,4.51401181423816,0.01912716870439898,wui
KY3733308341720121201,184.9779569309301,0.7739663469913394,wui
KY3733408252919991113,4258.84174688042,0.9574734143166412,wui
KY3733408321520011109,2398.4114413358816,0.8942622823772862,wui
KY3733508271319991110,202.3712834568946,0.9969028741718945,wui
KY3733908231920011111,45.40541169609365,0.20270273078613238,wui
KY3734108369720011101,26.676330820834885,0.04567864866581316,wui
KY3734408264020001103,400.94419834951145,0.9998608437643677,wui
KY3734908275820011101,1355.2708178413518,0.9987257316443271,wui
KY3735808356819911028,3.507966861997053,0.01044037756546742,wui
KY3736008228220011111,233.34063669997437,0.47620538102035587,wui
KY3736308239920161026,198.01799768367792,0.9754581166683641,wui
KY3736608323920060303,268.708705921285,0.8476615328747161,wui
KY3736908337619991117,524.953985377103,0.7619070905328055,wui
KY3737808256020011109,2806.5715343032607,0.9664502528592496,wui
KY3737908342820211201,70.91024035839347,0.07126657322451604,wui
KY3738208335620051114,0.867524491016056,0.002295038336021312,wui
KY3738308223019991121,1018.1273547238541,0.9314980372587869,wui
KY3738308345920161121,219.42557395925445,0.5300134636696967,wui
KY3738408341519991109,259.01103291560105,0.15556218193129193,wui
KY3738608276420011111,293.963891974832,0.29367022175307894,wui
KY3739008344120051125,0.023990749529083,9.019078770331954e-5,wui
KY3739408356119871030,6.744298761470706,0.002770870485402919,wui
KY3739908272720011105,145.22712017303462,0.3234457019443978,wui
KY3740908283919991111,1776.1416527748577,0.5390414727693043,wui
KY3741308341820161126,232.95972849163206,0.7146003941461107,wui
KY3741908335419991116,119.23820060454578,0.07865316662568983,wui
KY3742308322520011101,1512.2979246623756,0.2074767354455173,wui
KY3742508288120000306,232.2478156694654,0.996771741070667,wui
KY3742608362520011031,4.343490631051677,0.009525198752306308,wui
KY3742808308120001030,0,0,non_wui
KY3743608212220011114,14.883212143814202,0.07155390453756828,wui
KY3744508327519991111,406.24403027716767,0.24138088548851316,wui
KY3745108211520060426,27.128050107309623,0.03864394602180858,wui
KY3746508272620101031,252.73845823080376,0.998966238066418,wui
KY3746608274220011104,224.21942672438865,0.9965307854417274,wui
KY3746608280619981129,293.78495656818245,0.9992685597557226,wui
KY3747408271419991118,461.94611373190025,0.5409205078827872,wui
KY3748108295219991108,637.9355691661998,0.0887624278789759,wui
KY3748508353520081102,2.107094319980821,0.004511979271907539,wui
KY3748808360520011101,104.34764921797677,0.0897228282183807,wui
KY3749408331220060404,233.11915696545802,0.8863846272450875,wui
KY3749508355220161106,0,0,non_wui
KY3750308215519991112,2067.13092052851,0.7910948796511711,wui
KY3750408331719991112,1307.0456043834379,0.5547731767332079,wui
KY3750508220020090425,195.56587475817935,0.9268524870055893,wui
KY3751308269320060208,235.56979320564287,0.9981770898544189,wui
KY3751908392720130403,54.314379765141865,0.21553325303627724,wui
KY3752108238320011107,397.5246806208341,0.7254100011329089,wui
KY3752608288420160413,90.03004875732907,0.283113360872104,wui
KY3752608338520161102,901.7220283474139,0.7793621679752929,wui
KY3752608392820070321,38.860741410890334,0.1923799079747046,wui
KY3753308245719991113,2441.381315977608,0.64280708688194,wui
KY3754008253920001101,418.1676899305684,0.9980135797865594,wui
KY3755308391119991109,11.523743282055817,0.04554839241919295,wui
KY3756008233019991118,613.2122033374183,0.6113780691300281,wui
KY3756308294620060302,0,0,non_wui
KY3757508225320100403,260.46185467326836,0.9471340169937031,wui
KY3758208383219871102,0,0,non_wui
KY3759608303620060303,0.762078403071149,0.0024583174292617713,wui
KY3759908218119991111,957.0871805883899,0.8380798428970139,wui
KY3760408381420011107,0,0,non_wui
KY3760808261720190917,133.04204745178072,0.2505499952010936,wui
KY3763008401519991112,0,0,non_wui
KY3764708316320070429,0,0,non_wui
KY3765608396820101030,220.27180694648308,0.8881927699454963,wui
KY3766308290520011101,1384.7595758686903,0.41286809059889396,wui
KY3767708236920011102,434.66141119696744,0.6477815368062108,wui
KY3769808247920000115,0,0,non_wui
KY3772008259020190404,0,0,non_wui
KY3773208266120011031,796.070823729178,0.36923507594117716,wui
KY3774208242620110215,0,0,non_wui
KY3776108375719990411,29.692600542180053,0.07349653599549517,wui
KY3777508305220080326,270.389925145492,0.5692419476747199,wui
KY3779708273320070326,162.96595411783082,0.7544720098047724,wui
KY3781308369619991118,174.7882391663406,0.3718898705666821,wui
KY3783208367520101024,0.046206251448758,7.980354308939206e-5,wui
KY3783608262920001104,639.9331353079315,0.9681287977427102,wui
KY3784208263920100414,324.50679511865195,0.6817369645349831,wui
KY3786008298820011102,976.0146925779705,0.40331185643717793,wui
KY3788608270120001031,9.426910943529444,0.04554063257743693,wui
KY3789408252719991104,452.5178004674172,0.8153473882295805,wui
KY3796508257120051113,0,0,non_wui
KY3802608322519991119,213.6697380494925,0.9984567198574417,wui
KY3802908259619991115,19.122016727852323,0.014008803463628075,wui
LA3003909033720100220,0,0,non_wui
LA3007808990820110824,0,0,non_wui
LA3018609365320051026,308.2038713962742,0.9367898826634475,wui
LA3035808996920000417,302.57305798207244,0.995306111783133,wui
LA3036109000520010429,49.10898212800525,0.12788797429168033,wui
LA3036508999520090307,67.02551169588389,0.24196935630282992,wui
LA3037208984620090307,0.846402607223383,0.0012576561771521293,wui
LA3037309350820110612,0,0,non_wui
LA3044309308020000831,0,0,non_wui
LA3047608987320000604,0,0,non_wui
LA3048208993020000311,76.20084363205582,0.2832745116433302,wui
LA3048409335020070307,25.472891360700928,0.11123533345284248,wui
LA3050309345219960311,1.181282712555285,0.0026192521342689244,wui
LA3055009025920060627,40.871165785448056,0.08375238890460668,wui
LA3057009346120000301,0,0,non_wui
LA3059909303819960117,0,0,non_wui
LA3064509005119960213,0,0,non_wui
LA3065609309620060308,0,0,non_wui
LA3066009283620000303,0,0,non_wui
LA3066009340020020307,179.69491868238586,0.5796610280076964,wui
LA3072009298820050312,0,0,non_wui
LA3074709264720000905,43.99455797020179,0.008699734619379432,wui
LA3074809330120060411,0,0,non_wui
LA3077809348919980209,0,0,non_wui
LA3092409285720080315,0,0,non_wui
LA3092909279920000904,12.32228373245692,0.01192863865678308,wui
LA3093109314220180523,0,0,non_wui
LA3100109311820090120,0,0,non_wui
LA3101809313220150209,0,0,non_wui
LA3102009319720200308,0,0,non_wui
LA3103309292520101001,0,0,non_wui
LA3103609294919990818,0,0,non_wui
LA3104409290120120925,0,0,non_wui
LA3105009256020140327,0,0,non_wui
LA3106009265919860302,0,0,non_wui
LA3106509292019920229,0,0,non_wui
LA3108509298920191213,0,0,non_wui
LA3108909255720120519,0,0,non_wui
LA3109309302820050922,0,0,non_wui
LA3109409302819990819,0,0,non_wui
LA3111809256120210309,0.625374704949015,5.990179166178305e-4,wui
LA3112509257120180322,0,0,non_wui
LA3113009256720100314,0,0,non_wui
LA3113609283720000905,156.93935640698868,0.10771404008715764,wui
LA3134409301119960303,21.507979763111575,0.030857933663000825,wui
LA3139009303920050428,0,0,non_wui
LA3141409290520160209,89.13122713382491,0.17476711202710765,wui
LA3143909307020060309,0,0,non_wui
LA3147809298420000710,0,0,non_wui
LA3148209301620150813,0,0,non_wui
LA3148409309620130228,0,0,non_wui
LA3149309301219970914,0,0,non_wui
LA3149809304220130228,0,0,non_wui
LA3150409301420101013,0,0,non_wui
LA3151009301520130228,0.103015225401225,5.732622448593489e-5,wui
LA3155309252220210325,3.235540767051426,0.01082120657876731,wui
LA3165009253320000826,0,0,non_wui
LA3169509202320101001,0,0,non_wui
LA3174409291119991115,0,0,non_wui
LA3182609288420050912,0,0,non_wui
LA3184009274319980731,0,0,non_wui
LA3205609306220110902,0,0,non_wui
LA3205609310920151017,0,0,non_wui
LA3235609291220151013,27.085000394467293,0.09404514025856699,wui
LA3243709322020151013,0,0,non_wui
LA3259109401419980802,0,0,non_wui
LA3280009399120110913,347.43096998507053,0.8194126650591286,wui
LA3280309394519980909,0,0,non_wui
LA3287709403420110906,24.469363858706327,0.043232091623156055,wui
LA3291909274919960114,0,0,non_wui
LA3292609199620060102,0,0,non_wui
MA4250107165620050416,0,0,non_wui
MD3816407582320020908,14.792066227076663,0.052454135557009444,wui
MD3835507591820050314,0,0,non_wui
MD3835807605620040113,0,0,non_wui
MD3836807602120050303,0,0,non_wui
MD3836907596020050117,0,0,non_wui
MD3837107603920090125,0,0,non_wui
MD3837307596520070210,0,0,non_wui
MD3837807597020090125,0,0,non_wui
MD3837907589320050303,0,0,non_wui
MD3838507598720110216,0,0,non_wui
MD3839507609820110104,0,0,non_wui
MD3840507598920070130,0,0,non_wui
MD3840507599120110214,0,0,non_wui
MD3841507599020170205,0,0,non_wui
ME4457406767020010504,174.13739613234384,0.6855802997336372,wui
ME4469006770120060509,0,0,non_wui
MI4257608604119880508,73.00238936546465,0.1674366728565703,wui
MN4445009339319900407,0,0,non_wui
MN4474009369419900408,0,0,non_wui
MN4484109320220040414,0,0,non_wui
MN4526209311020090406,418.3032347750785,0.35600275300006684,wui
MN4536909547920001011,0,0,non_wui
MN4546209372919900418,1.107000629950369,0.0037272748483177407,wui
MN4546609367019960430,3.80575767760227,0.004936131877564553,wui
MN4546709372819950501,0,0,non_wui
MN4552509382119880408,0.240942220117864,9.754745753759676e-4,wui
MN4576809284020001019,28.97449052636454,0.038684233012502726,wui
MN4585509380419880408,0,0,non_wui
MN4586809398119900328,0,0,non_wui
MN4588509397019910402,0,0,non_wui
MN4590209397119900329,0,0,non_wui
MN4594109420519870401,0,0,non_wui
MN4594709419419920405,0,0,non_wui
MN4594709422019980319,0,0,non_wui
MN4602309306819900325,0,0,non_wui
MN4646409471919870320,0,0,non_wui
MN4650509504219870418,0,0,non_wui
MN4659409492420120408,0,0,non_wui
MN4672409492919880416,0,0,non_wui
MN4743309556520210321,0,0,non_wui
MO3650909258220110406,0,0,non_wui
MO3651209243720110323,0,0,non_wui
MO3654709288620060228,0,0,non_wui
MO3656309178720110323,9.294837695441252,0.03673848891478756,wui
